candidate_id,bunker_x,bunker_y,bunker_yaw,rm4d_reachable,ik_valid,collision_free,footprint_collision,joint_margin_rad,fk_position_residual_m,fk_orientation_residual_rad,field_relevance,valid,rejection_reason
candidate-000000,2.5243907685240443,-0.8184639344927073,-3.141592653589793,True,False,True,False,0.9047696497839506,0.02188371902247879,0.0023849229115781084,0.0,False,ik_no_valid_solution
candidate-000001,2.4743910027875806,-0.8186169910140539,-3.141592653589793,True,False,True,False,0.9560364702686246,0.0028517836044106766,0.0003123037107272022,0.0,False,ik_no_valid_solution
candidate-000002,2.5221119314758766,-0.8445111611427466,2.9670597283903604,True,False,True,False,0.904769650079206,0.02188371902830559,0.0023849228581569334,0.0,False,ik_no_valid_solution
candidate-000003,2.624237243475626,-0.7681580557135501,-3.141592653589793,True,False,True,False,0.7815561417592409,0.024570498335377448,0.002675922901290744,0.0,False,ik_no_valid_solution
candidate-000004,2.472112165739412,-0.8446642176640935,2.9670597283903604,True,False,True,False,0.9560364701161532,0.0028517835860818568,0.0003123038782159656,0.0,False,ik_no_valid_solution
candidate-000005,2.2745449963630713,-0.869228982835904,-3.141592653589793,True,True,True,False,1.1893967186993673,0.0001000301444512671,1.0962255668695705e-05,1.0,True,
candidate-000006,2.5153446616419317,-0.8697669559915576,2.7925268031909276,True,False,True,False,0.9047696502983649,0.02188371928038799,0.002384920545029038,0.0,False,ik_no_valid_solution
candidate-000007,2.6219584064274573,-0.7942052823635896,2.9670597283903604,True,False,True,False,0.7815561428397393,0.024570498728601536,0.0026759192900482117,0.0,False,ik_no_valid_solution
candidate-000008,2.374391471314653,-0.8189231040567471,-3.141592653589793,True,True,True,False,1.0603896571612772,3.007829866584792e-14,7.222631878541782e-15,1.0,True,
candidate-000009,2.524237712002698,-0.7684641687562432,-3.141592653589793,True,True,True,False,0.8769518469043436,1.696816304939878e-11,9.897131177037898e-13,1.0,True,
candidate-000010,2.4653448959054676,-0.8699200125129043,2.7925268031909276,True,False,True,False,0.9560364702888018,0.002851783579050163,0.00031230394231167877,0.0,False,ik_no_valid_solution
candidate-000011,2.272266159314903,-0.8952762094859436,2.9670597283903604,True,True,True,False,1.189396718700126,0.0001000301409073918,1.0962289212594268e-05,1.0,True,
candidate-000012,2.6151911365935128,-0.8194610772124002,2.7925268031909276,True,False,True,False,0.7815561416766843,0.024570498640144312,0.0026759201022559507,0.0,False,ik_no_valid_solution
candidate-000013,2.674083952690743,-0.7180052334557394,-3.141592653589793,True,False,True,False,0.7046038945448498,0.011057108010813962,0.0012083350200144673,0.0,False,ik_no_valid_solution
candidate-000014,2.3243917055781886,-0.8190761605780937,-3.141592653589793,True,True,True,False,1.1156142689099457,1.2415773546128906e-15,3.7118393944244295e-16,1.0,True,
candidate-000015,2.5042945790917104,-0.893463934492707,2.617993877991494,True,False,True,False,0.9047696502528635,0.02188371917997741,0.0023849214664529864,0.0,False,ik_no_valid_solution
candidate-000016,2.372112634266484,-0.8449703307067866,2.9670597283903604,True,True,True,False,1.0603896571612905,2.1556631856153973e-15,8.91724603384246e-15,1.0,True,
