candidate_id,bunker_x,bunker_y,bunker_yaw,rm4d_reachable,ik_valid,collision_free,footprint_collision,joint_margin_rad,fk_position_residual_m,fk_orientation_residual_rad,field_relevance,valid,rejection_reason
candidate-000000,2.5504969661899435,-0.37656367911680183,-3.141592653589793,True,True,True,False,0.6564431285942502,5.185169430563076e-16,7.926507757271375e-16,1.0,True,
candidate-000001,2.548218129141774,-0.40261090576684133,2.9670597283903604,True,True,True,False,0.6564431285942507,2.4196749845665633e-16,8.911437683024587e-16,1.0,True,
candidate-000002,2.54145085930783,-0.42786670061565235,2.7925268031909276,True,True,True,False,0.6564431285942498,4.996003610813204e-16,8.956829471253296e-16,1.0,True,
candidate-000003,2.548218129141774,-0.350516452466762,-2.9670597283903604,True,True,True,False,0.7075769740749713,2.029425092431773e-12,1.1452800738514076e-13,1.0,True,
candidate-000004,2.5304007767576087,-0.4515636791168017,2.617993877991494,True,True,True,False,0.6564431285942498,1.798766884999431e-16,5.141492828852858e-16,1.0,True,
candidate-000005,2.5154036326577898,-0.47298182056978305,2.443460952792061,True,True,True,False,0.6564431285942502,6.764620867324401e-16,3.3598245273219124e-16,1.0,True,
candidate-000006,2.4969151076429243,-0.49147034558464814,2.2689280275926285,True,True,True,False,0.6564431285942489,2.254873622441467e-16,4.850976695776268e-16,1.0,True,
candidate-000007,2.54145085930783,-0.32526065761795125,-2.7925268031909276,True,True,True,False,0.7075632840381938,7.153923024205436e-14,2.318014042515299e-14,1.0,True,
candidate-000008,2.4754969661899433,-0.5064674896844672,2.094395102393195,True,True,True,False,0.6564431286564529,2.9854823722964474e-11,1.9145928599199562e-11,1.0,True,
candidate-000009,2.5304007767576087,-0.3015636791168017,-2.617993877991494,True,True,True,False,0.7075632840380361,2.091456292410097e-14,1.082661388856121e-14,1.0,True,
candidate-000010,2.4517999876887933,-0.5175175722346885,1.919862177193762,True,True,True,False,0.6564431286030987,1.1014695880808154e-11,3.838786365755502e-12,1.0,True,
candidate-000011,2.426544192839983,-0.5242848420686326,1.7453292519943293,True,True,True,False,0.6564431285955061,6.763485152546493e-12,1.1408976222203631e-12,1.0,True,
candidate-000012,2.51540363265779,-0.2801455376638202,-2.443460952792062,True,True,True,False,1.081858471276558,2.635002027137314e-13,4.674899684819361e-14,1.0,True,
candidate-000013,2.4004969661899436,-0.5265636791168015,1.5707963267948966,True,True,True,False,0.6564431285935033,4.067064130041388e-12,1.8259108130426596e-13,1.0,True,
candidate-000014,2.496915107642924,-0.2616570126489554,-2.2689280275926285,True,True,True,False,1.08185847127645,4.552252871008668e-16,6.471475264081368e-16,1.0,True,
candidate-000015,2.3744497395399042,-0.5242848420686329,1.3962634015954638,True,True,True,False,0.6564431285868522,6.729412469782258e-11,3.0885396754056104e-12,1.0,True,
candidate-000016,2.475496966189943,-0.24665986854913557,-2.0943951023931957,True,True,True,False,0.6564431285942502,5.620075719058478e-16,4.701241587717225e-16,1.0,True,
candidate-000017,2.3491939446910934,-0.5175175722346881,1.221730476396031,True,True,True,False,0.6564431285942507,3.152427400121712e-16,5.640721568473157e-16,1.0,True,
candidate-000018,2.4306645972327305,0.01794893582738766,-3.141592653589793,True,True,True,False,0.5153612429707426,1.8561529520042533e-14,5.0150520857851885e-15,1.0,True,
candidate-000019,2.428385760184561,-0.008098290822651798,2.9670597283903604,True,False,False,False,0.5335785041767442,6.569725546773868e-16,1.1785356515339925e-15,0.0,False,ik_no_valid_solution
candidate-000020,2.4517999876887937,-0.23560978599891547,-1.9198621771937623,True,True,True,False,1.0818584712764492,5.667848928154234e-16,8.268425900592686e-16,1.0,True,
candidate-000021,2.421618490350617,-0.03335408567146279,2.7925268031909276,True,True,True,False,0.9123248015761565,7.433689688647437e-13,1.1587596486620608e-13,1.0,True,
candidate-000022,2.325496966189943,-0.5064674896844676,1.0471975511965974,True,True,True,False,0.6564431285942405,2.3015280786303668e-14,8.610385880897379e-15,1.0,True,
candidate-000023,2.428169983677299,0.0678866660842692,-3.141592653589793,True,True,True,False,0.35428356227900526,1.8875832159447664e-16,6.437711672122281e-16,0.7085671245580105,True,
candidate-000024,2.4283857601845615,0.04399616247742721,-2.9670597283903604,True,True,True,False,0.11451971932663074,8.981436888137634e-12,2.072841096840363e-12,0.22903943865326148,True,
candidate-000025,2.4105684078003966,-0.057051064172612284,2.617993877991494,True,True,True,False,0.11451971950477047,4.3664669191054735e-11,9.871543486323798e-12,0.22903943900954093,True,
candidate-000026,2.42589114662913,0.04183943943422967,2.9670597283903604,True,True,True,False,0.3511289740897072,1.0146850872230139e-10,9.0998783232123e-12,0.7022579481794144,True,
candidate-000027,2.4191238767951857,0.016583644585418743,2.7925268031909276,True,True,True,False,0.17659604837007592,6.720346508616998e-16,7.649640487039967e-16,0.35319209674015184,True,
candidate-000028,2.395571263700577,-0.07846920562559331,2.443460952792061,True,True,True,False,0.9123248015718972,2.276746552838698e-12,7.355487924584234e-13,1.0,True,
candidate-000029,2.426544192839983,-0.228842516164971,-1.745329251994329,True,True,True,False,0.7075769740687785,5.214799211354908e-16,9.930023076543335e-16,1.0,True,
candidate-000030,2.42589114662913,0.09393389273430877,-2.9670597283903604,True,True,True,False,0.3542835622790075,2.6413408003403804e-16,9.531465164537424e-16,0.708567124558015,True,
candidate-000031,2.408073794244965,-0.007113333915730505,2.617993877991494,True,True,True,False,0.8828833625375454,7.741765939973307e-16,8.55242712493253e-16,1.0,True,
candidate-000032,2.304078824736963,-0.4914703455846486,0.8726646259971647,True,True,True,False,0.6564431285934114,2.9237137758744713e-12,1.658905497099445e-13,1.0,True,
candidate-000033,2.377082738685711,-0.09695773064045891,2.2689280275926285,True,True,True,False,0.9123248015784773,6.695942734621828e-16,7.892938942677589e-16,1.0,True,
candidate-000034,2.421618490350617,0.06925195732623796,-2.7925268031909276,True,True,True,False,0.11451971930172622,4.1413630293037914e-12,1.003022599955176e-12,0.22903943860345244,True,
candidate-000035,2.3930766501451455,-0.028531475368711937,2.443460952792061,True,True,True,False,0.8828833621744288,1.0842571660054825e-10,3.4693994797050265e-11,1.0,True,
candidate-000036,2.400496966189943,-0.22656367911680234,-1.5707963267948963,True,True,True,False,1.0818584712678925,4.138390492462563e-11,1.8217806772238693e-12,1.0,True,
candidate-000037,2.3556645972327304,-0.11195487474027808,2.094395102393195,True,True,True,False,0.9123248015361836,1.5385055965905997e-11,5.473909892144143e-12,1.0,True,
candidate-000038,2.3745881251302796,-0.0470200003835774,2.2689280275926285,True,True,True,False,0.35428356229405367,2.782365912187482e-12,6.024962240878039e-13,0.7085671245881073,True,
candidate-000039,2.4191238767951857,0.11918968758311982,-2.7925268031909276,True,True,True,False,0.3542835622790075,4.518280359883027e-16,7.241357751047648e-16,0.708567124558015,True,
candidate-000040,2.076111258323697,0.10036210145313204,-3.141592653589793,True,True,True,False,0.5064479251628629,4.568413411671121e-12,4.395839606237422e-13,1.0,True,
candidate-000041,2.2855902997220965,-0.4729818205697835,0.6981317007977319,True,True,True,False,0.6564431285942516,3.5571561302006606e-16,2.682644907253393e-16,1.0,True,
candidate-000042,2.410568407800396,0.09294893582738749,-2.617993877991494,True,True,True,False,0.11451971928940274,1.7592142206386597e-12,4.1686598200996933e-13,0.2290394385788055,True,
candidate-000043,2.3744497395399042,-0.22884251616497087,-1.3962634015954636,True,True,True,False,0.7075632840440131,1.983213679031892e-12,8.602527445040621e-14,1.0,True,
candidate-000044,2.3319676187315803,-0.12300495729049875,1.919862177193762,True,True,True,False,0.31045776225185095,2.883426282269475e-14,6.051939654468052e-15,0.6209155245037019,True,
candidate-000045,2.0738324212755286,0.0743148748030925,2.9670597283903604,True,True,True,False,0.506447925174665,4.504088221958769e-14,1.6727045693054736e-14,1.0,True,
candidate-000046,2.353169983677298,-0.062017144483396666,2.094395102393195,True,True,True,False,0.8828833625375445,1.3947004136484323e-16,2.899119122784241e-16,1.0,True,
candidate-000047,2.0670651514415836,0.04905907995428143,2.7925268031909276,True,True,True,False,0.5064479251678127,2.7340127248052865e-12,1.171348304110359e-13,1.0,True,
candidate-000048,2.073832421275528,0.12640932810317163,-2.9670597283903604,True,True,True,False,0.591560767368577,2.1369962600199293e-12,8.464810216609977e-14,1.0,True,
candidate-000049,2.3491939446910926,-0.23560978599891555,-1.221730476396029,True,True,True,False,1.0818584712757842,5.892348317062332e-12,1.2560372790831525e-13,1.0,True,
candidate-000050,2.408073794244965,0.14288666608426898,-2.617993877991494,True,True,True,False,0.3542835622790048,2.423651445728339e-16,4.449037173922119e-16,0.7085671245580096,True,
candidate-000051,2.3067118238827695,-0.12977222712444322,1.7453292519943293,True,True,True,False,0.912324801578122,1.7267400826524866e-13,2.5202052900232404e-14,1.0,True,
candidate-000052,2.32947300517615,-0.07306722703361745,1.919862177193762,True,True,True,False,0.4586735808683273,6.009620702246101e-14,6.925747873457052e-15,0.9173471617366546,True,
candidate-000053,2.056015068891363,0.025362101453132058,2.617993877991494,True,True,True,False,0.5064406732241249,6.868462118899111e-13,4.2117463186693296e-14,1.0,True,
candidate-000054,2.2705931556222776,-0.4515636791168018,0.5235987755982987,True,True,True,False,0.6564431285942494,1.8253379971363983e-16,7.611042598433268e-16,1.0,True,
candidate-000055,2.395571263700577,0.11436707728036877,-2.443460952792062,True,True,True,False,0.11451971928376858,6.695330896540173e-13,1.487468253015006e-13,0.22903943856753717,True,
candidate-000056,2.325496966189944,-0.2466598685491365,-1.0471975511965983,True,True,True,False,1.0818584712764494,1.6329268226115119e-15,1.7717212914362087e-15,1.0,True,
candidate-000057,2.041017924791544,0.003943960000151056,2.443460952792061,True,True,True,False,0.506440673225701,8.228499089958737e-14,2.7444202106455822e-14,1.0,True,
candidate-000058,2.304217210327339,-0.07983449686756164,1.7453292519943293,True,True,True,False,0.8828833625373407,8.683020784342051e-14,6.029086147708386e-15,1.0,True,
candidate-000059,2.2806645972327306,-0.13205106417261198,1.5707963267948966,True,True,True,False,0.9123248015784782,3.078242246215395e-16,2.9791661306803535e-16,1.0,True,
candidate-000060,2.0670651514415836,0.15166512295198245,-2.7925268031909276,True,True,True,False,0.5915773172242611,4.124412228887925e-16,5.928508270684108e-16,1.0,True,
candidate-000061,2.393076650145146,0.16430480753725046,-2.443460952792062,True,True,True,False,0.3542835622790075,3.078242246215395e-16,4.792765801859877e-16,0.708567124558015,True,
candidate-000062,2.022529399776678,-0.014544565014714253,2.2689280275926285,True,True,True,False,0.5064406732257614,5.451335840803253e-14,3.2033792578319864e-14,1.0,True,
candidate-000063,2.304078824736963,-0.26165701264895513,-0.8726646259971638,True,True,True,False,0.06294310236427059,1.1198941071640091e-14,1.6282382327707133e-15,0.12588620472854117,True,
candidate-000064,2.259543073072057,-0.42786670061565185,0.34906585039886595,True,True,True,False,0.6564431285942494,2.3055512673781017e-16,7.365676216311233e-16,1.0,True,
candidate-000065,2.3770827386857105,0.1328556022952337,-2.2689280275926285,True,True,True,False,0.11451971928151261,2.3133278081846474e-13,5.4502626129508584e-14,0.22903943856302522,True,
candidate-000066,2.2781699836772993,-0.08211333391573045,1.5707963267948966,True,True,True,False,0.45867358086818477,1.3922125900994124e-15,1.384345397484345e-15,0.9173471617363695,True,
candidate-000067,2.2546173705826913,-0.1297722271244434,1.3962634015954638,True,True,True,False,0.9123248015784777,3.5410461228535483e-16,4.523045967018422e-16,1.0,True,
candidate-000068,2.285590299722097,-0.28014553766382116,-0.698131700797731,True,True,True,False,0.7075632840391664,3.767385120380699e-13,5.738901734753134e-14,1.0,True,
candidate-000069,2.0011112583236974,-0.029541709114533576,2.094395102393195,True,True,True,False,0.5915607673725893,3.3672793041165457e-12,1.9917508310827594e-13,1.0,True,
candidate-000070,2.0560150688913628,0.17536210145313183,-2.617993877991494,True,True,True,False,0.4906931242765409,1.0051629114105165e-14,1.0134839799554301e-14,0.9813862485530818,True,
candidate-000071,2.2705931556222776,-0.3015636791168015,-0.5235987755982983,True,True,True,False,1.0818584712764387,1.074588537500166e-13,4.837676885409197e-15,1.0,True,
candidate-000072,2.3745881251302796,0.18279333255211538,-2.2689280275926285,True,True,True,False,0.3542835644704039,4.036976023632298e-10,9.646020127531205e-11,0.7085671289408078,True,
candidate-000073,2.3556645972327304,0.14785274639505347,-2.0943951023931957,True,True,True,False,0.11451971928065063,6.261898531764172e-14,2.0361082745461595e-14,0.22903943856130127,True,
candidate-000074,2.252775803238112,-0.4026109057668414,0.17453292519943275,True,True,True,False,0.6564431285941188,1.122467007896897e-12,1.573277741561086e-13,1.0,True,
candidate-000075,2.25212275702726,-0.0798344968675618,1.3962634015954638,True,True,True,False,0.458673580868183,1.6711069443220838e-16,4.919760100140255e-16,0.917347161736366,True,
