candidate_id,bunker_x,bunker_y,bunker_yaw,rm4d_reachable,ik_valid,collision_free,footprint_collision,joint_margin_rad,fk_position_residual_m,fk_orientation_residual_rad,field_relevance,valid,rejection_reason
candidate-000000,2.2573322465827053,-0.444356770291828,-3.141592653589793,True,True,True,False,1.0818584683705785,5.865409098803554e-12,1.5417373443315596e-13,1.0,True,
candidate-000001,2.2550534095345367,-0.4704039969418676,2.9670597283903604,True,True,True,False,1.0818584683703407,3.2172451260597247e-13,2.3109948230568122e-14,1.0,True,
candidate-000002,2.248286139700592,-0.49565979179067854,2.7925268031909276,True,True,True,False,0.707690859397657,7.551996304557939e-14,1.6248427256505197e-14,1.0,True,
candidate-000003,2.237236057150371,-0.5193567702918278,2.617993877991494,True,True,True,False,0.6564431222748701,5.558049685633556e-16,1.0808831192763662e-15,1.0,True,
candidate-000004,2.2550534095345363,-0.41830954364178835,-2.9670597283903604,True,True,True,False,1.0818584683703776,5.054241211736932e-16,5.434142207422565e-16,1.0,True,
candidate-000005,2.2222389130505515,-0.5407749117448089,2.443460952792061,True,True,True,False,0.6564431222748701,7.947987303456224e-16,2.950522361292739e-16,1.0,True,
candidate-000006,2.2037503880356857,-0.5592634367596742,2.2689280275926285,True,True,True,False,0.6564431222748697,2.5438405243138006e-16,2.7728706380671733e-16,1.0,True,
candidate-000007,2.2482861397005918,-0.3930537487929777,-2.7925268031909276,True,True,True,False,0.7076771667863011,6.206335383118183e-16,7.425040829300008e-16,1.0,True,
candidate-000008,2.1823322465827046,-0.5742605808594932,2.094395102393195,True,True,True,False,0.6564431222748701,1.2412670766236366e-16,4.1839618501228473e-16,1.0,True,
candidate-000009,2.1586352680815555,-0.5853106634097148,1.919862177193762,True,True,True,False,0.6564431222748706,4.053169429671442e-16,6.804634353904806e-16,1.0,True,
candidate-000010,2.237236057150371,-0.36935677029182834,-2.617993877991494,True,True,True,False,0.6564431222748683,2.3633021048361516e-15,2.835198485294444e-15,1.0,True,
candidate-000011,2.1333794732327447,-0.5920779332436588,1.7453292519943293,True,True,True,False,0.6564431224129907,6.129790526317431e-11,4.0801561654185546e-11,1.0,True,
candidate-000012,2.2222389130505515,-0.34793862883884696,-2.443460952792062,True,True,True,False,1.0818584683704173,1.3891195046076237e-13,8.25230391858759e-15,1.0,True,
candidate-000013,2.1073322465827053,-0.5943567702918275,1.5707963267948966,True,True,True,False,0.6564431223034499,1.851007967229421e-11,9.914209830595976e-12,1.0,True,
candidate-000014,2.2037503880356852,-0.32945010382398165,-2.2689280275926285,True,True,True,False,0.7076908593974407,2.0770370905276122e-16,5.524858836530942e-16,1.0,True,
candidate-000015,2.081285019932667,-0.5920779332436592,1.3962634015954638,True,True,True,False,0.6564431222792515,8.009233956721278e-12,2.1664465074414407e-12,1.0,True,
candidate-000016,2.320578888099439,-0.0369259634830476,-3.141592653589793,True,True,True,False,0.11451973037801277,2.5678633279936933e-12,5.933481712794309e-13,0.22903946075602555,True,
candidate-000017,2.3183000510512706,-0.06297319013308714,2.9670597283903604,True,True,True,False,0.11451973039494456,5.84890048767594e-12,1.3604386815124013e-12,0.22903946078988913,True,
candidate-000018,2.3115327812173256,-0.0882289849818981,2.7925268031909276,True,True,True,False,0.11451973042697805,1.205746231621044e-11,2.806290268184884e-12,0.2290394608539561,True,
candidate-000019,2.3400029284781363,0.00914687727337563,-3.141592653589793,True,True,True,False,0.35428357372420516,2.9537201370600734e-16,9.247422466183674e-16,0.7085671474484103,True,
candidate-000020,2.1823322465827055,-0.3144529597241622,-2.0943951023931957,True,True,True,False,1.0818584683703767,1.7554167342883506e-16,4.29164290663218e-16,1.0,True,
candidate-000021,2.3377240914299677,-0.01690034937666388,2.9670597283903604,True,True,True,False,0.3542835737242065,6.798699777552591e-17,5.591731496526347e-16,0.708567147448413,True,
candidate-000022,2.3004826986671043,-0.11192596348304723,2.617993877991494,True,True,True,False,0.6333839519909872,1.3783474501488233e-12,3.560651500326339e-13,1.0,True,
candidate-000023,2.056029225083855,-0.5853106634097143,1.221730476396031,True,True,True,False,0.656443122274788,3.1950435891531747e-12,3.8514125828228425e-13,1.0,True,
candidate-000024,2.31830005105127,-0.010878736833008003,-2.9670597283903604,True,True,True,False,0.11451973037011243,1.0313268118542573e-12,2.5997091944878736e-13,0.22903946074022485,True,
candidate-000025,2.3309568215960232,-0.04215614422547479,2.7925268031909276,True,True,True,False,0.35428357372420427,4.3199839306544087e-16,5.974229832659473e-16,0.7085671474484085,True,
candidate-000026,2.2854855545672854,-0.1333441049360285,2.443460952792061,True,True,True,False,0.45884946704644713,3.045427986355651e-16,8.904297586481097e-16,0.9176989340928943,True,
candidate-000027,2.3199067390458015,-0.06585312272662407,2.617993877991494,True,True,True,False,0.4509584432694318,1.1027151011929315e-12,2.18533554190317e-13,0.9019168865388636,True,
candidate-000028,2.158635268081556,-0.30340287717394165,-1.9198621771937623,True,True,True,False,0.7076771667864614,5.050511191545453e-14,1.065361125426673e-14,1.0,True,
candidate-000029,2.3377240914299677,0.035194103923415175,-2.9670597283903604,True,True,True,False,0.3542835737242056,1.1443916996305594e-16,6.136463591913885e-16,0.7085671474484112,True,
candidate-000030,2.26699702955242,-0.15183262995089397,2.2689280275926285,True,True,True,False,0.11451973038549434,4.006614552792191e-12,9.784467262840764e-13,0.2290394607709887,True,
candidate-000031,2.0323322465827056,-0.5742605808594939,1.0471975511965974,True,True,True,False,0.656443122274212,3.6036914438130065e-12,1.8087217995417372e-13,1.0,True,
candidate-000032,2.304909594945983,-0.08727126417960523,2.443460952792061,True,True,True,False,0.8834446645084717,1.058378722610548e-12,1.3355453922781944e-13,1.0,True,
candidate-000033,2.3115327812173256,0.014377058015802767,-2.7925268031909276,True,True,True,False,0.11451973036669827,3.743777108713051e-13,8.495055664500505e-14,0.22903946073339654,True,
candidate-000034,2.245578888099438,-0.16682977405071314,2.094395102393195,True,True,True,False,0.9128755811746387,3.775166431889533e-16,6.589666745285244e-16,1.0,True,
candidate-000035,2.286421069931117,-0.10575978919447082,2.2689280275926285,True,True,True,False,0.10189259431765674,2.753890081406208e-10,2.662656608305384e-11,0.20378518863531347,True,
candidate-000036,2.133379473232745,-0.29663560733999716,-1.745329251994329,True,True,True,False,1.0818584683703758,7.550332863779066e-16,8.729854706899652e-16,1.0,True,
candidate-000037,2.3309568215960232,0.0604498987722261,-2.7925268031909276,True,True,True,False,0.3542835737242065,1.4946834900704541e-16,1.8216650403306146e-16,0.708567147448413,True,
candidate-000038,2.010914105129725,-0.5592634367596749,0.8726646259971647,True,True,True,False,0.6564431222748697,1.7772239894833365e-16,4.2096008106972963e-16,1.0,True,
candidate-000039,2.2650029284781366,-0.12075693329429005,2.094395102393195,True,True,True,False,0.3542835737242056,1.7109685898544713e-16,6.578096273364004e-16,0.7085671474484112,True,
candidate-000040,2.221881909598289,-0.1778798566009342,1.919862177193762,True,True,True,False,0.9128755811746401,1.2412670766236366e-16,5.892876565506146e-16,1.0,True,
candidate-000041,2.3004826986671048,0.03807403651695215,-2.617993877991494,True,True,True,False,0.11451973036535446,1.135775730212752e-13,2.6521199893449752e-14,0.2290394607307089,True,
candidate-000042,2.1073322465827053,-0.2943567702918283,-1.5707963267948966,True,True,True,False,0.7076771667866479,1.1382023829520254e-13,1.3538898013698148e-14,1.0,True,
candidate-000043,2.2413059499769865,-0.131807015844511,1.919862177193762,True,True,True,False,0.04398614346042695,2.1085092737074125e-11,1.929665546869882e-12,0.0879722869208539,True,
candidate-000044,2.1966261147494786,-0.18464712643487846,1.7453292519943293,True,True,True,False,0.9128755811746414,2.387624894196368e-16,5.20346967480562e-16,1.0,True,
candidate-000045,2.319906739045802,0.0841468772733752,-2.617993877991494,True,True,True,False,0.35428357537846855,3.045052373679518e-10,7.316952814311115e-11,0.7085671507569371,True,
candidate-000046,1.9924255801148583,-0.5407749117448094,0.6981317007977319,True,True,True,False,0.6564431222748701,1.9438813109055185e-15,1.930311198115006e-15,1.0,True,
candidate-000047,2.081285019932666,-0.29663560733999694,-1.3962634015954638,True,True,True,False,0.7076771667962478,3.1739145527667394e-12,2.1617829226410447e-13,1.0,True,
candidate-000048,2.2160501551281757,-0.1385742856784552,1.7453292519943293,True,True,True,False,0.8834446645100091,1.4946834900704541e-16,4.552273019614645e-16,1.0,True,
candidate-000049,2.285485554567286,0.059492177969933,-2.443460952792062,True,True,True,False,0.11451973036490237,2.630451121720468e-14,4.3905156851323135e-15,0.22903946072980474,True,
candidate-000050,2.170578888099439,-0.18692596348304724,1.5707963267948966,True,True,True,False,0.9128755811746396,3.7238012298709097e-16,2.0971295406568288e-16,1.0,True,
candidate-000051,2.036917083561872,0.19118800068068145,-3.141592653589793,True,True,True,False,0.5072660675580889,2.48933357956562e-14,1.6705868710857962e-14,1.0,True,
candidate-000052,2.304909594945983,0.10556501872635667,-2.443460952792062,True,True,True,False,0.35428357469381,1.7818131433525214e-10,4.3631520047870894e-11,0.70856714938762,True,
candidate-000053,2.034638246513703,0.16514077403064178,2.9670597283903604,True,True,True,False,0.5072588134758611,3.6880726988814704e-16,1.5517472668552694e-15,1.0,True,
