candidate_id,bunker_x,bunker_y,bunker_yaw,rm4d_reachable,ik_valid,collision_free,footprint_collision,joint_margin_rad,fk_position_residual_m,fk_orientation_residual_rad,field_relevance,valid,rejection_reason
candidate-000000,2.317899218037032,-0.41719356291596654,-3.141592653589793,True,True,True,False,1.0818584796647708,6.359601310784501e-16,8.09045726654425e-16,1.0,True,
candidate-000001,2.3156203809888636,-0.4432407895660063,2.9670597283903604,True,True,True,False,1.081858479664748,1.0865274148431381e-13,1.2711755087173645e-14,1.0,True,
candidate-000002,2.3088531111549186,-0.46849658441481706,2.7925268031909276,True,True,True,False,0.6564431467603917,7.28550816809042e-16,1.0801265006850412e-15,1.0,True,
candidate-000003,2.3156203809888636,-0.391146336265927,-2.9670597283903604,True,True,True,False,0.7072482891416674,3.1984194494052606e-14,8.394439102994079e-15,1.0,True,
candidate-000004,2.2978030286046978,-0.49219356291596655,2.617993877991494,True,True,True,False,0.6564431467603891,7.2377686124476805e-16,1.0386739967861123e-15,1.0,True,
candidate-000005,2.2828058845048784,-0.5136117043689475,2.443460952792061,True,True,True,False,0.6564431467603908,2.0770370905276122e-16,1.1072493420887535e-15,1.0,True,
candidate-000006,2.3088531111549186,-0.3658905414171162,-2.7925268031909276,True,True,True,False,1.0818584796647748,1.9291168354739314e-14,9.905263574907808e-15,1.0,True,
candidate-000007,2.264317359490013,-0.5321002293838131,2.2689280275926285,True,True,True,False,0.6564431467603895,4.47545209131181e-16,4.0523499204614507e-16,1.0,True,
candidate-000008,2.242899218037032,-0.5470973734836322,2.094395102393195,True,True,True,False,0.6564431467603886,3.065703529144609e-16,1.8639139056624863e-16,1.0,True,
candidate-000009,2.2978030286046973,-0.34219356291596686,-2.617993877991494,True,True,True,False,0.7072346064697537,4.9520319864499e-12,3.260936722037254e-13,1.0,True,
candidate-000010,2.219202239535882,-0.5581474560338529,1.919862177193762,True,True,True,False,0.65644314676039,2.0253964504621835e-16,3.1985243657985037e-16,1.0,True,
candidate-000011,2.1939464446870716,-0.5649147258677976,1.7453292519943293,True,True,True,False,0.6564431468369314,3.493874486326002e-11,2.3216243103914288e-11,1.0,True,
